Annual Hash Growth,Block Height,Block Interval,Block Size,Blockchain Size,Daily Blocks,Chain Value Density,Daily Transactions,Difficulty,Fee Percentage,Two-Week Hash Growth,Hash Rate,Market Capitalization,Metcalfe's Law - TX,Metcalfe's Law - UTXO,Miner Revenue Value,Miner Revenue,Money Supply,Output Value,Output Volume,Bitcoin Price,Quarterly Hash Growth,Total Transactions,Transaction Amount,Transaction Fees,Transaction Size,Transaction Value,Transactions per Block,Avg. UTXO Amount,UTXO Growth,UTXO Set Size,Avg. UTXO Value,Velocity - Daily,Velocity - Quarterly,Velocity of Money
714141,88466,388,712,38271166,223,23026.52,457,2149,0,94.346,0.022571097,840427,1.56,0.63,2118.5,11150,4423300,16496.28,86822.55,0.19,947.488,136735,185.6458955,0,231,35.27,2,70.7072,20,62558,13.43,0.0196285,1.67002,3.20593
834744,88718,338,474,38390717,252,24231.79,426,3092,0,100.92,0.025433762,887180,1.79,0.66,2520,12600,4435900,11318.11,56590.54,0.2,1020.26,137161,121.8418363,0,188,24.37,2,70.7221,165,62723,14.14,0.0127574,1.61711,3.20958
977255,88897,478,567,38492181,179,23005.84,308,3092,0,92.435,0.026235681,844521.5,2.48,0.63,1700.5,8950,4444850,12712.16,66906.13,0.19,1004.38,137469,172.2415261,0,222,32.73,2,70.8704,-5,62718,13.47,0.0150525,1.61462,3.21817
1119150,89074,484,579,38594701,177,24200.44,357,3092,0,85.3401,0.027024207,890740,2.19,0.66,1770,8850,4453700,8470.71,42353.55,0.2,989.111,137826,151.494246,0,199,30.3,2,70.8748,121,62839,14.17,0.00950975,1.61141,3.22129
1133550,89250,490,423,38669233,176,22991.44,277,3092,0,74.7731,0.027210855,847875,2.81,0.63,1672,8800,4462500,11462.66,60329.79,0.19,935.87,138103,210.5573153,0,185,40.01,2,70.8693,129,62968,13.47,0.0135193,1.61463,3.22846
1182430,89440,452,521,38768306,190,22981.51,347,3092,0,71.2206,0.02813222,849680,2.16,0.63,1805,9500,4472000,10826.2,56979.98,0.19,883.677,138450,147.8975683,0,206,28.1,2,70.8919,114,63082,13.47,0.0127415,1.61479,3.23434
1188430,89641,424,548,38878442,201,26594.41,358,3092,0,69.1699,0.029203555,986051,2.41,0.73,2211,10050,4482050,35003.67,159107.6011,0.22,902.87,138808,270.6921029,0,209,59.55,2,70.9994,46,63128,15.62,0.0354988,1.64215,3.25913
1238480,89860,395,698,39031349,219,30176.08,440,3092,0,71.1825,0.030609084,1123250,2.15,0.83,2737.5,10950,4493000,10560.46,42241.84,0.25,938.404,139248,95.4478223,0,237,23.86,2,71.227,-48,63080,17.81,0.0094017,1.64229,3.26059
1133360,90078,393,508,39142132,218,41022.59,383,3092,0,65.6552,0.029862521,1531326,3.44,1.12,3706,10900,4503900,42642.79,125419.97,0.34,885.23,139631,333.2592753,0,193,113.31,2,71.2485,134,63214,24.22,0.027847,1.66389,3.28054
1049260,90319,357,529,39269637,241,42204.64,451,3092,0,68.657,0.031223901,1580582.5,2.92,1.15,4217.5,12050,4515950,30967.4,88478.29,0.35,911.583,140082,153.4640553,0,197,53.71,2,71.2992,124,63338,24.95,0.0195924,1.66192,3.29138
1044310,90594,315,844,39501737,275,33667.53,516,3092,0.000166008,74.0625,0.033375759,1268316,2,0.93,3850.23,13750.83,4529700,139992.65,499973.74,0.28,952.615,140598,938.2448078,0.83,259,262.71,2,72.2037,-603,62735,20.22,0.110377,1.75978,3.39177
1102900,90811,396,549,39620886,217,28840.01,410,4536,0,79.391,0.036501257,1089732,2.24,0.8,2604,10850,4540550,12519.06,52162.75,0.24,995.436,141008,110.9962704,0,207,26.64,2,72.2454,114,62849,17.34,0.0114882,1.75482,3.39515
1171910,91014,424,550,39732619,203,26421.27,399,4536,0,84.9601,0.038868375,1001154,2.12,0.73,2233,10150,4550700,12692.38,57692.64,0.22,1067.35,141407,136.0286925,0,195,29.93,2,72.2299,154,63003,15.89,0.0126778,1.75923,3.39641
1227880,91233,392,506,39843380,219,26411.22,391,4536,0,92.9045,0.041509353,1003563,2.17,0.73,2409,10950,4561650,9231,41959.1,0.22,1086.12,141798,121.9518105,0,203,26.83,2,72.2432,140,63143,15.89,0.00919823,1.75761,3.38156
1201240,91402,498,468,39922510,169,32409.44,286,4536,0,86.7188,0.04214448,1233927,3.84,0.89,2281.5,8450,4570100,9094.49,33683.3,0.27,1004.83,142084,116.36107,0,183,31.42,2,72.2637,99,63242,19.51,0.00737036,1.75815,3.38266
1244360,91625,386,448,40022344,223,33607.75,341,4536,0,75.1256,0.044541027,1282750,3.24,0.92,3122,11150,4581250,10652.97,38046.31,0.28,994.437,142425,85.66620329,0,191,23.99,2,72.345,83,63325,20.26,0.00830479,1.75752,3.38262
1269000,91881,337,580,40170758,256,33577.13,420,4536,0,81.0342,0.047495549,1286334,2.54,0.92,3584,12800,4594050,10458.19,37350.69,0.28,1050.21,142845,67.87957487,0,214,19.01,2,72.6987,-132,63193,20.36,0.00813023,1.74616,3.38133
1204370,92081,430,9663,42103424,200,30958.96,5657,4536,0.000181912,77.2471,0.047899623,1243093.5,0.13,0.87,2700.13,10000.48,4604050,71243.28,263864.01,0.27,1062.36,148502,43.48122552,0.48,328,11.74,28,71.5681,1138,64331,19.32,0.0573114,1.78921,3.43129
1159190,92278,434,10038,44080916,197,26340.79,8318,4536,0,73.6637,0.047255378,1107336,0.07,0.74,2364,9850,4613900,89877.2,374488.32,0.24,1074.91,156820,116.338996,0,202,27.92,42,69.0363,2502,66833,16.57,0.0811652,1.85855,3.50513
1163550,92525,349,503,44205217,247,27434.4,433,4536,0,73.0141,0.048672717,1156562.5,2.19,0.77,3087.5,12350,4626250,15332.72,61330.87,0.25,1125.87,157253,120.3265165,0,195,30.08,2,69.065,151,66984,17.27,0.0132571,1.86246,3.50903
1285790,92782,335,1906,44695063,257,29385.82,2103,6867,0,85.4262,0.054151037,1252557,0.39,0.83,3469.5,12850,4639100,17188.21,63660.05109,0.27,1209.65,159356,109.265838,0,186,29.5,8,69.0435,207,67191,18.64,0.0137225,1.86463,3.51304
1316890,92932,557,14332,46844886,150,29122.66,9463,6867,0.000187404,83.0242,0.056022032,1301048,0.07,0.86,2100.03,7500.1,4646600,14940.98,53360.63,0.28,1279.39,168819,36.58173859,0.1,218,10.24,63,69.1201,34,67225,19.35,0.0114838,1.86472,3.5093
1293970,93048,744,18303,48968088,116,27894.71,9343,6867,0.000662973,82.488,0.054495529,1302672,0.08,0.86,1624.29,5801.04,4652400,43923.06,156868.08,0.28,1235.83,178162,85.76067546,1.04,221,24.01,81,68.9071,292,67517,19.29,0.0337179,1.89181,3.53865
1239370,93188,619,16380,51261256,140,26686.93,9997,6867,0.000776373,69.9865,0.053076401,1304632,0.07,0.86,1960.27,7000.98,4659400,35343.55,126226.97,0.28,1128.76,188159,111.5807025,0.98,292,31.24,71,68.9577,52,67569,19.31,0.027091,1.9122,3.56042
1276670,93351,527,656,51368239,163,26677.94,362,6867,0.00159347,63.5402,0.054582771,1306914,3.02,0.86,2282.16,8150.58,4667550,10191.43,36397.98,0.28,1078.33,188521,81.37584322,0.58,207,22.79,2,68.966,110,67679,19.31,0.00779822,1.91212,3.562
1285790,93491,613,702,51466455,140,26666.96,324,6867,0.00140939,50.8555,0.055064165,1308874,3.44,0.86,1960.15,7000.53,4674550,10529.23,37604.38,0.28,1016.02,188845,91.67957653,0.53,215,25.67,2,68.9858,82,67761,19.32,0.00804461,1.91392,3.56471
1278240,93668,485,5827,52497832,177,26192.55,4021,6867,0.000317757,43.4052,0.05573928,1311352,0.19,0.86,2478.03,8850.12,4683400,10574.08,37764.57,0.28,937.547,192866,75.71154667,0.12,271,21.2,23,69.5124,-386,67375,19.46,0.00806352,1.91534,3.56604
1166630,93849,474,9248,54171723,181,25432.26,4926,6867,0,25.3527,0.052033081,1313886,0.15,0.9,2534,9050,4692450,14537.12,51918.28,0.28,858.778,197792,34.85384736,0,285,9.76,27,72.652,-2787,64588,20.34,0.0110642,1.91661,3.57023
1238410,94043,447,1864,54533434,194,25315.8,1283,6867,0.000418809,28.5549,0.054178775,1316602,0.7,0.9,2716.1,9700.37,4702150,24736.68,88345.29,0.28,876.174,199075,83.55603658,0.37,262,23.4,7,72.4143,346,64934,20.28,0.0187884,1.92792,3.58165
1314020,94223,482,744,54667289,180,25302.14,445,6867,8.51E-05,28.645,0.057299785,1319122,2.38,0.89,2520.01,9000.02,4711150,6580.73,23502.61,0.28,942.569,199520,50.51137139,0.02,227,14.14,2,72.3957,141,65075,20.27,0.00498872,1.92727,3.5798
1459140,94395,502,717,54790562,172,25291.3,453,6867,0,23.928,0.05886029,1321530,2.33,0.89,2408,8600,4719750,6813.2,24332.84,0.28,993.901,199973,58.44736306,0,195,16.37,3,72.2094,287,65362,20.22,0.00515554,1.92608,3.57843
1572910,94604,410,693,54935322,209,21669.01,456,6867,8.54E-05,27.5658,0.061103515,1135248,1.98,0.76,2508.01,10450.03,4730200,8432.67,35136.12,0.24,1028.81,200429,73.68240712,0.03,239,17.68,2,72.3073,56,65418,17.35,0.00742805,1.92069,3.57795
1759810,94806,419,661,55068841,202,18954.8,463,8078,1.53E-05,39.3792,0.065864169,995463,1.7,0.66,2121,10100.01,4740300,13685.71,65170.03,0.21,1137.51,200892,124.9331601,0.01,213,26.24,2,72.253,189,65607,15.17,0.0137481,1.92426,3.58408
1803650,94994,455,878,55233963,188,19837.3,512,8078,7.18E-05,39.7443,0.068017369,1044934,1.59,0.7,2068.01,9400.04,4749700,12259.8,55726.37,0.22,1238.02,201404,129.8790125,0.04,264,28.57,3,72.351,41,65648,15.92,0.0117326,1.92498,3.5866
1841710,95182,458,667,55359365,188,22535.83,447,8078,0.00010241,29.2228,0.069975506,1189775,2.11,0.79,2350.02,9400.06,4759100,14647,58587.99,0.25,1284.98,201851,123.6955015,0.06,209,30.92,2,72.3026,174,65822,18.08,0.0123107,1.92721,3.59183
2021670,95371,457,701,55491892,189,22526.66,387,8078,3.54E-05,27.3732,0.071357054,1192137.5,2.5,0.79,2362.5,9450.01,4768550,7062.25,28248.98,0.25,1298.85,202238,59.30398576,0.01,235,14.83,2,72.4979,-47,65775,18.12,0.00592402,1.92223,3.59063
2175820,95600,376,575,55623637,229,19823.99,419,8078,1.66E-05,38.9397,0.075715949,1051600,2,0.69,2519,11450.01091,4780000,14420.77,65548.97107,0.22,1380.45,202657,143.9783772,0.01090727,216,31.68,2,72.5077,149,65924,15.95,0.0137132,1.90344,3.59575
2140900,95839,361,481,55738584,239,18029.61,431,8078,0.000207011,52.683,0.081038626,958390,1.76,0.63,2390.01,11950.04,4791950,3864.52,19322.61,0.2,1472.28,203088,55.06734379,0.04,187,11.01,2,72.4363,230,66154,14.49,0.00403231,1.88693,3.59062
2091680,96080,356,508,55860945,241,18035.35,469,8078,4.83E-05,55.1253,0.084671701,960800,1.6,0.62,2410.01,12050.04519,4804000,18715.78,93578.92095,0.2,1577.32,203557,244.6639858,0.04518713,185,48.93,2,72.3156,277,66431,14.46,0.0194794,1.89783,3.60107
2030130,96319,362,748,56039703,239,19824.8,569,8078,8.34E-05,57.6238,0.08679423,1059509,1.4,0.69,2629.02,11950.07215,4815950,19035.43,86524.7022,0.22,1572.7,204126,191.5041669,0.07214637,231,42.13,2,72.3974,90,66521,15.93,0.0179663,1.90746,3.60989
2090280,96557,360,622,56187668,238,21623.4,520,8078,0.000134591,60.8605,0.089662513,1158684,1.7,0.75,2856.01,11900.04,4827850,7132.72,29719.66529,0.24,1630.18,204646,47.82426903,0.04,210,11.48,2,72.3143,241,66762,17.36,0.00615589,1.90181,3.60704
2232070,96780,381,664,56335674,223,18914.35,496,12252,7.43E-05,88.8805,0.09828037,1016190,1.57,0.65,2341.51,11150.03727,4839000,10527.82,50132.49,0.21,1736.02,205142,108.5986494,0.03727261,221,22.81,2,72.2983,169,66931,15.18,0.0103601,1.90487,3.60861
2027740,96927,581,774,56449513,147,18004.64,376,12252,0.000181599,84.9955,0.100228317,969270,2.07,0.62,1470.01,7350.07,4846350,7709.29,38546.47,0.2,1769.15,205518,81.48090627,0.07,223,16.3,3,72.2452,151,67082,14.45,0.00795373,1.90786,3.61109
1941680,97102,492,892,56605594,175,19786.16,542,12252,0.00019457,78.5658,0.102317838,1068122,1.48,0.68,1925.03,8750.117248,4855100,13257.17,60259.87978,0.22,1750.75,206060,124.3763302,0.11724798,233,27.36,3,71.9861,363,67445,15.84,0.0124117,1.91303,3.61592
1935150,97273,506,1076,56789570,171,19756.79,653,12252,0.000302971,75.8158,0.103485675,1070003,1.2,0.67,1881.03,8550.148574,4863650,10788.56,49038.89787,0.22,1717.05,206713,78.82547916,0.14857412,239,17.34,4,71.7088,380,67825,15.78,0.0100828,1.89563,3.61965
1931690,97414,609,1761,57037927,141,19699.27,651,12252,0.000162967,66.8129,0.101928564,1071554,1.2,0.67,1551.07,7050.311476,4870700,42048.29,191128.6082,0.22,1594.5,207364,408.7680476,0.31147648,407,89.93,5,71.9964,-173,67652,15.84,0.0392405,1.92587,3.65365
1940760,97585,506,1017,57211765,171,21462.43,641,12252,4.66E-05,56.5288,0.103096401,1171020,1.33,0.73,2052.01,8550.048923,4879250,25171.81,104882.5226,0.24,1608.16,208005,191.9445458,0.04892339,224,46.07,4,71.7758,327,67979,17.23,0.0214956,1.93581,3.66207
1903000,97781,436,910,57390058,196,21438.73,639,12252,6.03E-05,56.5729,0.106496782,1173372,1.34,0.73,2352.02,9800.067431,4889050,26842.49,111843.7174,0.24,1548.35,208644,181.0354268,0.06743052,221,43.45,3,71.6176,287,68266,17.19,0.0228764,1.94779,3.67632
1686170,97954,502,892,57544394,173,22311.52,531,12252,0.00012266,45.9745,0.102146423,1224425,1.73,0.76,2162.53,8650.103569,4897700,21108.97,84435.88,0.25,1443.51,209175,183.8887062,0.10356946,227,45.97,3,71.5306,204,68470,17.88,0.0172399,1.94619,3.68706
1513010,98120,523,979,57706973,166,22286.36,460,12252,0.000376988,45.465,0.10379956,1226500,2.04,0.75,2075.06,8300.234433,4906000,15546.37,62185.46676,0.25,1381.23,209635,124.937872,0.23443294,256,31.23,3,71.634,17,68487,17.91,0.0126754,1.94667,3.69344
1370400,98281,535,888,57849895,161,22267.78,509,12252,7.72E-05,35.482,0.102581459,1228512.5,1.81,0.75,2012.52,8050.066536,4914050,21547.41,86189.63021,0.25,1272.52,210144,207.1031471,0.06653564,217,51.78,3,71.4428,296,68783,17.86,0.0175394,1.95054,3.70493
1309710,98465,470,1039,58040979,184,21346.58,555,12252,0.000119089,27.9792,0.103712552,1181580,1.58,0.72,2208.03,9200.115645,4923250,23305.97,97108.22129,0.24,1207.6,210699,216.171666,0.11564519,278,51.88,3,71.5641,12,68795,17.18,0.0197244,1.95822,3.71772
1247790,98624,546,1680,58308134,159,23943.47,928,12252,7.84E-05,24.3375,0.105278681,1331424,0.98,0.8,2146.52,7950.066993,4931200,23074.12,85459.71001,0.27,1211.89,211627,143.6765955,0.06699317,274,38.79,6,71.1511,511,69306,19.21,0.0173304,1.96673,3.72905
1255440,98820,439,928,58490011,196,22144.87,629,14484,0.000149134,27.3824,0.110560554,1235250,1.42,0.74,2450.04,9800.15,4941000,25145.18,100580.7396,0.25,1231.48,212256,143.2314082,0.15,216,35.81,3,70.971,314,69620,17.74,0.0203564,1.97417,3.74201
1227350,98977,549,1262,58688213,157,22105.14,673,14484,0.000160803,22.2984,0.109655799,1237212.5,1.31,0.74,1962.53,7850.137431,4948850,21366.22,85464.86209,0.25,1157.49,212929,131.9599141,0.13743052,239,32.99,4,70.8,279,69899,17.7,0.0172697,1.9626,3.75334
1240600,99122,590,1094,58846852,145,22077.85,507,14484,0.000100887,11.4342,0.109517916,1239025,1.82,0.73,1812.52,7250.06,4956100,14868.12,59472.49,0.25,1096.48,213436,130.1880776,0.06,272,32.55,3,70.5686,332,70231,17.64,0.0119999,1.96797,3.75985
1330810,99270,569,1002,58995118,148,22055.24,527,14484,0.000121427,10.0464,0.110297658,1240875,1.74,0.73,1850.02,7400.078293,4963500,16119.44,64477.77919,0.25,1085.64,213963,212.2882603,0.07829328,235,53.07,4,70.3554,318,70549,17.59,0.0129904,1.97201,3.76724
1399060,99438,512,1003,59163556,168,22029.67,633,14484,0.000062318,10.9969,0.113569588,1242975,1.41,0.73,2100.02,8400.067431,4971900,27050.94,108203.77,0.25,1124.24,214596,165.5613959,0.06743052,215,41.39,4,70.0179,460,71009,17.5,0.0217631,1.98594,3.78262
1395340,99583,598,1143,59329284,145,22880.18,584,14484,0.000138498,8.68618,0.112474626,1294579,1.61,0.75,1885.02,7250.095645,4979150,17955.25,69058.66016,0.26,1090.68,215180,122.1552881,0.09564519,231,31.76,4,69.7858,340,71349,18.14,0.0138696,1.98995,3.79099
1485270,99749,516,1120,59515146,166,23725.46,544,14484,9.47E-05,13.5254,0.115714855,1346611.5,1.81,0.78,2241.02,8300.086645,4987450,24714.18,91534.00832,0.27,1022.28,215724,185.4084767,0.08664517,278,50.06,3,69.8669,36,71385,18.86,0.0183529,1.98887,3.80298
1437820,99918,511,1086,59698628,169,24570.12,642,14484,0.000157303,9.54572,0.112937699,1398852,1.55,0.8,2366.03,8450.093393,4995900,16623.9,59371.08056,0.28,954.256,216366,100.1603542,0.09339267,228,28.04,4,69.6128,382,71767,19.49,0.011884,1.97848,3.80843
1465530,100083,524,1044,59870893,165,26292.73,548,14484,0.000135274,6.82066,0.11376056,1501245,2,0.86,2475.04,8250.147527,5004150,32717.44,109058.1468,0.3,977.826,216914,226.5495238,0.14752729,244,67.96,3,69.5659,167,71934,20.87,0.0217936,1.98313,3.82395
1519580,100252,511,1005,60040818,169,26262.59,565,14484,0.000125449,13.7868,0.116229144,1503780,1.93,0.86,2535.02,8450.080604,5012600,19275.74,64252.45,0.3,1005.81,217479,128.0372289,0.0806039,235,38.41,3,69.4689,222,72156,20.84,0.0128182,1.98666,3.83032
1563080,100414,526,929,60191372,162,26239.24,544,14484,4.07E-05,13.3619,0.117669151,1506210,2.02,0.85,2430.01,8100.023351,5020700,17228.13,57427.1,0.3,1065.27,218023,98.01589447,0.02335061,221,29.4,3,69.2816,312,72468,20.78,0.0114381,1.91736,3.83558
1655830,100595,478,1103,60391063,181,26199.61,654,14484,0.000161694,16.0115,0.1190063,1508925,1.63,0.85,2715.03,9050.089153,5029750,16541,55136.68,0.3,1101.56,218677,94.18661218,0.08915258,232,28.26,4,69.1384,281,72749,20.74,0.0109621,1.91485,3.83962
1667460,100770,494,1065,60577489,175,26164.42,593,14484,0.000179075,17.7216,0.12209203,1511550,1.82,0.85,2625.03,8750.087677,5038500,14688.36,48961.21499,0.3,1140.2,219270,74.67791872,0.08767732,247,22.4,3,69.0982,169,72918,20.73,0.00971744,1.81023,3.84267
1612180,100926,540,2528,60971851,156,26035.44,1153,16307,0.00108494,16.9116,0.123083025,1513890,0.85,0.85,2340.22,7800.728254,5046300,20136.87,67122.88402,0.3,1261.69,220423,74.01699327,0.72825402,313,22.21,7,69.2859,-85,72833,20.79,0.0133016,1.7829,3.85003
1559210,101067,613,1778,61222494,141,25965.07,983,16307,9.50E-05,10.3725,0.122028394,1516005,1.02,0.84,2115.01,7050.037677,5053350,11902.34,39674.45426,0.3,1240.3,221406,55.32062615,0.03767732,223,16.6,7,68.9463,461,73294,20.68,0.00785113,1.76434,3.84839
1539490,101221,557,2460,61601259,154,25844.74,1315,16307,0.000170433,12.0694,0.122890639,1518315,0.73,0.84,2310.03,7700.08649,5061050,15224.08,50746.94008,0.3,1230.6,222721,123.5670782,0.08648973,331,37.07,9,68.8222,244,73538,20.65,0.010027,1.74648,3.85256
1504850,101362,608,1487,61810885,141,25792.97,660,16307,0.000290759,11.2476,0.121836008,1520430,1.61,0.84,2115.03,7050.093086,5068100,9604.42,32014.73918,0.3,1219.19,223381,51.8987298,0.09308601,263,15.57,5,68.7564,173,73711,20.63,0.00631693,1.72014,3.85352
1505880,101526,529,1724,62093545,164,27431.57,1051,16307,7.84E-05,12.5725,0.124164863,1624416,1.01,0.89,2624.01,8200.043525,5076300,17771.72,55536.62337,0.32,1169.71,224432,73.11630133,0.04352512,234,23.4,6,68.4368,464,74175,21.9,0.0109404,1.69173,3.85824
1486830,101696,508,2206,62468569,170,27312.55,1389,16307,0.000030636,10.2709,0.125234244,1627136,0.73,0.88,2720.01,8500.017654,5084800,18440.32,57625.99235,0.32,1115.45,225821,96.80758463,0.01765433,252,30.98,8,68.0441,553,74728,21.77,0.011333,1.67651,3.86312
1492200,101859,531,2154,62819686,163,27203.42,1228,16307,0.000366976,12.1232,0.126110146,1629744,0.84,0.87,2608.05,8150.15,5092950,13079.83,40874.45469,0.32,1117.31,227049,53.47733296,0.15,268,17.11,8,67.8002,389,75117,21.7,0.00802572,1.66761,3.86496
1528680,102021,515,2349,63200287,162,27928.94,1329,16307,7.36E-05,9.584,0.126804968,1683346.5,0.79,0.9,2673.02,8100.058845,5101050,26400.69,80002.09972,0.33,1085.5,228378,107.754246,0.05884469,279,35.56,8,67.5546,393,75510,22.29,0.0156835,1.66922,3.87451
1626270,102193,503,2287,63593736,172,27802.94,1360,16307,4.93E-05,15.4574,0.13039488,1686184.5,0.77,0.89,2838.02,8600.052129,5109650,34924.68,105832.3761,0.33,1105.48,229738,139.8121649,0.05212907,296,46.14,8,67.3013,412,75922,22.21,0.0207123,1.66423,3.8887
1643590,102360,513,1902,63911421,167,27709.94,1155,16307,0.000472972,15.9456,0.131900328,1688940,0.93,0.89,2755.59,8350.28,5118000,19535.95,59199.85141,0.33,1064.76,230893,119.1354462,0.28,263,39.31,7,67.0677,389,76311,22.13,0.011567,1.6389,3.89181
1728240,102548,454,2039,64294766,188,28431.54,1290,16307,2.01E-05,18.1658,0.137343098,1743316,0.85,0.91,3196.01,9400.024939,5127400,42087.33,123786.2787,0.34,1082.58,232183,115.6080642,0.02493887,288,39.31,7,66.9994,218,76529,22.78,0.0241421,1.63147,3.90881
1772020,102729,478,2058,64667190,181,33314.94,1261,16307,8.05E-05,18.3928,0.139311759,2054580,1.02,1.07,3620.03,9050.064939,5136450,32267.61,80669.03159,0.4,1000.53,233444,95.80265226,0.06493887,277,38.32,7,66.9192,227,76756,26.77,0.0157052,1.60548,3.91755
1825980,102886,544,1927,64969781,157,32380.19,956,18438,0.000183016,17.794,0.140182229,2006277,1.37,1.03,3061.54,7850.104939,5144300,22362.02,57338.51743,0.39,928.217,234400,72.77210962,0.10493887,291,28.38,6,66.7095,359,77115,26.02,0.011146,1.59332,3.92268
1985230,103060,493,1627,65252818,174,32294.26,905,18438,0.000133288,18.0169,0.14408925,2009670,1.46,1.03,3393.03,8700.086279,5153000,25244.97,64730.69012,0.39,888.207,235305,71.79034979,0.0862786,264,28,5,66.4895,386,77501,25.93,0.0125618,1.56098,3.92857
2123950,103241,472,1351,65497374,181,28924.53,836,18438,0.000261945,21.0798,0.149028633,1806717.5,1.43,0.92,3167.56,9050.158075,5162050,21121.21,60346.30663,0.35,857.199,236141,51.68116295,0.1580748,250,18.09,5,66.1742,506,78007,23.16,0.0116904,1.51827,3.93337
2180440,103382,601,1915,65767331,141,26372.7,849,18438,0.000055481,20.9329,0.147572506,1654112,1.29,0.83,2256.02,7050.057684,5169100,33270.34,103969.8032,0.32,798.168,236990,187.6091096,0.05768351,292,60.03,6,65.9829,333,78340,21.11,0.0201137,1.4968,3.94811
2235730,103551,507,1668,66049198,169,25481.11,899,18438,8.42E-05,22.354,0.150361628,1605040.5,1.17,0.8,2619.52,8450.05,5177550,18399.42,59352.95371,0.31,771.012,237889,52.79504441,0.05,268,16.37,5,65.7659,387,78727,20.39,0.0114635,1.46965,3.95313
2199800,103737,461,1441,66317144,186,30344.47,935,18438,0.000184712,25.5333,0.152944801,1919134.5,1.33,0.95,3441.04,9300.097367,5186850,19503.64,52712.52947,0.37,755.35,238824,82.02188616,0.09736667,242,30.35,5,65.4055,576,79303,24.2,0.0101627,1.45309,3.95621
2246260,103912,494,2174,66697572,175,33489.56,1157,18438,8.09E-05,24.7521,0.154898294,2130196,1.16,1.05,3587.52,8750.050486,5195600,25585.17,62402.84448,0.41,759.261,239981,50.35143625,0.05048576,286,20.64,7,65.2156,365,79668,26.74,0.0120107,1.45458,3.96142
